,Sold-To Party,Name 1,Material,Description,Delivery Date,Confirmed Quantity,Sales Unit,Plant,Ship-To Party,Ship-to party name 1,Quantity in L,state of Sold-To Party
14797,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-02,8.0,TO,T101,38598,Gawler WTP,6106.8702290076335,tas
14798,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-02,14.0,TO,T101,38596,Forth Water Treatment Plant,10687.022900763359,tas
14818,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-02,10.7,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,8167.938931297709,tas
14832,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-02,8.0,TO,T101,38595,Cam WTP,6106.8702290076335,tas
14846,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-02,8.45,TO,T101,53624,Campbell Town WTP,6450.381679389312,tas
14847,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-02,22.4,TO,T101,38617,Distillery Creek Water Treatment Pl,17099.236641221374,tas
14856,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-02,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,tas
14859,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-02,24.2,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,18473.282442748092,tas
14864,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-02,14.0,TO,T101,38596,Forth Water Treatment Plant,10687.022900763359,tas
14866,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-02,16.9,TO,T101,39034,BURNIE WWTP,12900.763358778624,tas
14868,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-02,17.8,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,13587.786259541985,tas
14871,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-02,22.0,TO,T101,38616,Chimney Saddle WTP,16793.893129770993,tas
14872,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-02,8.5,TO,T101,49712,Cradle Valley WWTP,6488.5496183206105,tas
14880,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-02,10.0,TO,T101,38619,Reatta Road Water Treatment Plant,7633.587786259542,tas
14891,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-02,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,tas
14907,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-02,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,tas
14918,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-01,4.65,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,3549.618320610687,tas
14929,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-01,8.0,TO,T101,38595,Cam WTP,6106.8702290076335,tas
14930,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-01,14.0,TO,T101,38596,Forth Water Treatment Plant,10687.022900763359,tas
14943,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-01,24.45,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,18664.122137404578,tas
14944,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-01,3.54,TO,T101,40365,Zeehan WTP,2702.290076335878,tas
14945,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-01,1.95,TO,T101,38744,Tullah WTP,1488.5496183206105,tas
14946,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-01,5.2,TO,T101,51933,QUEENSTOWN WTP,3969.4656488549617,tas
14947,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-01,10.4,TO,T101,38743,Strahan,7938.9312977099235,tas
14956,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-01,3.9,TO,T101,56602,Deloraine Waste Water Plant,2977.099236641221,tas
14957,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-01,4.55,TO,T101,38729,Deloraine Water Treatment Plant,3473.2824427480914,tas
14961,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-01,8.5,TO,T101,38739,Dover WTP,6488.5496183206105,tas
14962,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-01,16.0,TO,T101,38740,Huonville WTP,12213.740458015267,tas
14963,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-01,20.0,TO,T101,38618,Mt Leslie Water Treatment Plant,15267.175572519083,tas
14964,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-01,24.45,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,18664.122137404578,tas
14965,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-01,24.45,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,18664.122137404578,tas
14971,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-01,24.45,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,18664.122137404578,tas
14978,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-01,25.0,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,19083.969465648854,tas
14979,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-01,22.4,TO,T101,38617,Distillery Creek Water Treatment Pl,17099.236641221374,tas
14980,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-01,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,tas
14983,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-01,12.9,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,9847.32824427481,tas
14990,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-01,8.0,TO,T101,38595,Cam WTP,6106.8702290076335,tas
15002,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-01,14.0,TO,T101,38596,Forth Water Treatment Plant,10687.022900763359,tas
15003,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-01,22.4,TO,T101,38616,Chimney Saddle WTP,17099.236641221374,tas
15034,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-01,20.0,TO,T101,38599,Smithton WTP,15267.175572519083,tas
15036,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-01,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,tas
15038,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-01,15.27,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,11656.48854961832,tas
15043,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-01,14.0,TO,T101,38596,Forth Water Treatment Plant,10687.022900763359,tas
15076,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-01,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,tas
15078,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-01,8.0,TO,T101,38595,Cam WTP,6106.8702290076335,tas
15089,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-01,17.85,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,13625.954198473284,tas
15090,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-01,6.4,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,4885.496183206107,tas
15099,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-01,4.5,TO,T101,38594,Barrington WTP,3435.114503816794,tas
15100,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-01,18.0,TO,T101,38600,White Hills WTP,13740.458015267175,tas
15103,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-01,20.9,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,15954.198473282442,tas
15117,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-01,20.0,TO,T101,9579,Ridgley  (Burnie WTP),15267.175572519083,tas
15128,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-01,22.0,TO,T101,38616,Chimney Saddle WTP,16793.893129770993,tas
15130,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-01,14.0,TO,T101,38596,Forth Water Treatment Plant,10687.022900763359,tas
15131,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-01,10.0,TO,T101,38619,Reatta Road Water Treatment Plant,7633.587786259542,tas
15148,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-01,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,tas
15164,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-01,16.0,TO,T101,39034,BURNIE WWTP,12213.740458015267,tas
15165,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-01,8.0,TO,T101,38595,Cam WTP,6106.8702290076335,tas
15166,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-01,20.0,TO,T101,30024,Longford Water Treatment Plant,15267.175572519083,tas
15175,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-01,22.4,TO,T101,38617,Distillery Creek Water Treatment Pl,17099.236641221374,tas
15177,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-01,10.0,TO,T101,38596,Forth Water Treatment Plant,7633.587786259542,tas
15178,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-01,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,tas
15191,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2016-01,18.0,TO,T101,39034,BURNIE WWTP,13740.458015267175,tas
15204,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-12,14.84,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,11328.24427480916,tas
15241,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-12,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,tas
15243,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-12,2.0,TO,T101,38735,Scottsdale WTP,1526.7175572519084,tas
15244,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-12,13.0,TO,T101,38734,Bridport Water Treatment Plant,9923.664122137405,tas
15255,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-12,25.0,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,19083.969465648854,tas
15260,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-12,10.45,TO,T101,38616,Chimney Saddle WTP,7977.099236641221,tas
15274,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-12,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,tas
15278,7996,Norske Skog Paper Mills (Australia),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-12,18.0,TO,V127,7997,Norske Skog - Albury,13740.458015267175,tas
15289,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-12,8.0,TO,T101,38598,Gawler WTP,6106.8702290076335,tas
15290,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-12,14.0,TO,T101,38596,Forth Water Treatment Plant,10687.022900763359,tas
15294,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-12,8.0,TO,T101,38595,Cam WTP,6106.8702290076335,tas
15316,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-12,25.0,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,19083.969465648854,tas
15322,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-12,17.96,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,13709.923664122138,tas
15335,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-12,13.0,TO,T101,38536,Bryn Estyn Chemical Store,9923.664122137405,tas
15336,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-12,9.0,TO,T101,38708,Selfs Point WWTP,6870.229007633588,tas
15342,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-12,10.48,TO,T101,38616,Chimney Saddle WTP,8000.0,tas
15344,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-12,22.4,TO,T101,38617,Distillery Creek Water Treatment Pl,17099.236641221374,tas
15347,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-12,9.0,TO,T101,38739,Dover WTP,6870.229007633588,tas
15348,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-12,15.5,TO,T101,38740,Huonville WTP,11832.061068702289,tas
15357,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-12,2.6,TO,T101,40329,East Coast ALUM Milk Run,1984.7328244274809,tas
15358,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-12,1.3,TO,T101,40329,East Coast ALUM Milk Run,992.3664122137404,tas
15359,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-12,3.9,TO,T101,40329,East Coast ALUM Milk Run,2977.099236641221,tas
15360,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-12,2.6,TO,T101,40329,East Coast ALUM Milk Run,1984.7328244274809,tas
15361,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-12,5.0,TO,T101,40329,East Coast ALUM Milk Run,3816.793893129771,tas
15364,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-12,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,tas
15365,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-12,14.0,TO,T101,38596,Forth Water Treatment Plant,10687.022900763359,tas
15376,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-12,4.55,TO,T101,56090,Westbury Water Treatment Plant,3473.2824427480914,tas
15377,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-12,3.9,TO,T101,56602,Deloraine Waste Water Plant,2977.099236641221,tas
15378,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-12,6.5,TO,T101,38743,Strahan,4961.832061068702,tas
15379,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-12,4.5,TO,T101,51933,QUEENSTOWN WTP,3435.114503816794,tas
15386,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-12,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,tas
15387,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-12,9.0,TO,T101,39034,BURNIE WWTP,6870.229007633588,tas
15408,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-12,13.73,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,10480.916030534352,tas
15413,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-12,10.0,TO,T101,38619,Reatta Road Water Treatment Plant,7633.587786259542,tas
15414,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-12,8.0,TO,T101,38595,Cam WTP,6106.8702290076335,tas
15419,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-12,24.5,TO,T101,38740,Huonville WTP,18702.290076335878,tas
15424,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-12,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,tas
15425,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-12,2.0,TO,T101,38583,St Helens WTP,1526.7175572519084,tas
15426,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-12,5.96,TO,T101,41910,St Helens WWTP,4549.618320610687,tas
15427,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-12,1.0,TO,T101,57014,Fingal WTP,763.3587786259542,tas
15432,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-12,10.0,TO,T101,38596,Forth Water Treatment Plant,7633.587786259542,tas
15440,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-12,6.5,TO,T101,40365,Zeehan WTP,4961.832061068702,tas
15441,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-12,2.0,TO,T101,38744,Tullah WTP,1526.7175572519084,tas
15442,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-12,9.0,TO,T101,39034,BURNIE WWTP,6870.229007633588,tas
15455,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-12,25.0,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,19083.969465648854,tas
15464,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-12,16.0,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,12213.740458015267,tas
15466,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-12,10.37,TO,T101,38596,Forth Water Treatment Plant,7916.0305343511445,tas
15475,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-12,10.0,TO,T101,38616,Chimney Saddle WTP,7633.587786259542,tas
15482,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-12,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,tas
15491,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-12,10.51,TO,T101,38618,Mt Leslie Water Treatment Plant,8022.900763358778,tas
15492,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-12,10.51,TO,T101,38598,Gawler WTP,8022.900763358778,tas
15493,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-12,15.0,TO,T101,38740,Huonville WTP,11450.381679389313,tas
15494,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-12,4.0,TO,T101,38740,Huonville WTP,3053.4351145038167,tas
15505,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-12,22.44,TO,T101,38732,Bothwell WTP,17129.77099236641,tas
15510,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-11,15.7,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,11984.73282442748,tas
15515,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-11,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,tas
15536,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-11,8.0,TO,T101,38595,Cam WTP,6106.8702290076335,tas
15539,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-11,15.7,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,11984.73282442748,tas
15555,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-11,9.0,TO,T101,38708,Selfs Point WWTP,6870.229007633588,tas
15556,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-11,14.0,TO,T101,38596,Forth Water Treatment Plant,10687.022900763359,tas
15558,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-11,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,tas
15565,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-11,20.0,TO,T101,38599,Smithton WTP,15267.175572519083,tas
15578,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-11,13.5,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,10305.34351145038,tas
15580,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-11,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,tas
15602,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-11,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,tas
15611,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-11,24.5,TO,T101,38740,Huonville WTP,18702.290076335878,tas
15612,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-11,22.4,TO,T101,38617,Distillery Creek Water Treatment Pl,17099.236641221374,tas
15627,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-11,7.0,TO,T101,38595,Cam WTP,5343.511450381679,tas
15638,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-11,12.0,TO,T101,38596,Forth Water Treatment Plant,9160.30534351145,tas
15639,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-11,20.0,TO,T101,9579,Ridgley  (Burnie WTP),15267.175572519083,tas
15641,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-11,3.9,TO,T101,56602,Deloraine Waste Water Plant,2977.099236641221,tas
15642,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-11,9.15,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,6984.732824427481,tas
15646,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-11,4.55,TO,T101,38729,Deloraine Water Treatment Plant,3473.2824427480914,tas
15647,7996,Norske Skog Paper Mills (Australia),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-11,18.0,TO,V127,7997,Norske Skog - Albury,13740.458015267175,tas
15648,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-11,8.0,TO,T101,39034,BURNIE WWTP,6106.8702290076335,tas
15649,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-11,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,tas
15653,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-11,16.0,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,12213.740458015267,tas
15654,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-11,10.0,TO,T101,38619,Reatta Road Water Treatment Plant,7633.587786259542,tas
15659,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-11,8.0,TO,T101,38708,Selfs Point WWTP,6106.8702290076335,tas
15668,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-11,25.0,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,19083.969465648854,tas
15687,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-11,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,tas
15688,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-11,14.3,TO,T101,30024,Longford Water Treatment Plant,10916.030534351145,tas
15689,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-11,8.45,TO,T101,53624,Campbell Town WTP,6450.381679389312,tas
15690,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-11,20.2,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,15419.847328244274,tas
15691,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-11,10.0,TO,T101,38596,Forth Water Treatment Plant,7633.587786259542,tas
15701,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-11,6.5,TO,T101,38583,St Helens WTP,4961.832061068702,tas
15702,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-11,9.0,TO,T101,41910,St Helens WWTP,6870.229007633588,tas
15720,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-11,22.0,TO,T101,38616,Chimney Saddle WTP,16793.893129770993,tas
15738,7996,Norske Skog Paper Mills (Australia),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-10,20.0,TO,V127,7997,Norske Skog - Albury,15267.175572519083,tas
15739,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-10,8.5,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,6488.5496183206105,tas
15744,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-10,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,tas
15749,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-10,10.0,TO,T101,38596,Forth Water Treatment Plant,7633.587786259542,tas
15750,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-10,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,tas
15757,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-10,9.0,TO,T101,38595,Cam WTP,6870.229007633588,tas
15776,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-10,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,tas
15787,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2015-10,8.0,TO,T101,39034,BURNIE WWTP,6106.8702290076335,tas
